SiteCode,SurveyID,SurveyDate,SiteLat,Survey.T.Match,ECOregion,Barren_former_AB,Barren_former_SPR,SiteLong,realm,Country,Location,Depth,absSiteLat,r.SiteLat,CTI,CTDiv,AvrgBreadth,SDBreadth,CTImax,CTImax_fish_ECS,CTDiv_fish_ECS,AvrgBreadth_fish_ECS,sdSTI,STR,sdSTR,FRic,Richness_warmF,Abundance_warmF,Richness_coldF,Abundance_coldF,Richness_coldF_perc,Richness_warmF_perc,Anomaly,CTIsensitivity,COMBINED_SCORE,Site_Rich,Site_AB
MEL7,912349437,2015-09-05,35.178177,24.90999985,Alboran Sea,522,2,-2.419149,Temperate Northern Atlantic,Morocco,Melilla Coast,5.8,35.178177,35,17.31967641,0.928711735,19.50523634,2.192124682,27.07229457,-0.001709699,-0.571365981,-0.294214091,2.634356832,18.65462123,3.436622742,0.10681689,4,62,3,50,17.64705882,23.52941176,3.021093849,Medium,Barren,17,2585
MIR-S12,912340043,2012-01-15,-42.6025,15.23999882,Bassian,1,1,148.046279,Temperate Australasia,Australia,Maria Island Reserve,5.1,42.6025,-43,15.86269236,0.854991144,14.7876931,1.310759291,23.25653891,-0.517878437,-1.159908546,0.820395699,2.325785856,12.41349431,2.437692137,0.075157421,NA,NA,NA,NA,NA,NA,2.45954764,High,Kelp,13,314
MIR-S12,912340044,2012-01-15,-42.6025,15.23999882,Bassian,5,2,148.046279,Temperate Australasia,Australia,Maria Island Reserve,5,42.6025,-43,16.28449996,1.151609712,14.62100062,1.204191477,23.59500027,-0.123442432,-0.596842062,0.643971959,2.325785856,12.41349431,2.437692137,0.073352011,NA,NA,NA,NA,NA,NA,2.45954764,High,Kelp,12,302
MIR-S12,912344083,2014-02-15,-42.6025,14.39999866,Bassian,14,2,148.046279,Temperate Australasia,Australia,Maria Island Reserve,5,42.6025,-43,15.83653568,0.837515893,14.77692916,1.104014106,23.22500026,-0.554632937,-1.193081546,0.809003379,2.325785856,12.41349431,2.437692137,0.065836099,NA,NA,NA,NA,NA,NA,2.45954764,High,Kelp,14,764
MIR-S12,912344084,2014-02-15,-42.6025,14.39999866,Bassian,28,3,148.046279,Temperate Australasia,Australia,Maria Island Reserve,5.1,42.6025,-43,16.37577628,1.561951719,14.37713223,1.285355054,23.5643424,-0.159170489,0.182103883,0.385866904,2.325785856,12.41349431,2.437692137,0.095906395,2,6,7,218,36.84210526,10.52631579,2.45954764,High,Kelp,19,520
MIR-S15,912340047,2012-01-15,-42.62899,15.23999882,Bassian,68,1,148.024307,Temperate Australasia,Australia,Maria Island Reserve,5,42.62899,-43,16.36117307,1.459393796,14.41419303,1.685947539,23.56826958,-0.154593826,-0.012580251,0.425091262,2.325785856,12.41349431,2.437692137,0.065018984,2,6,5,443,38.46153846,15.38461538,2.45954764,High,Kelp,13,551
MIR-S15,912340048,2012-01-15,-42.62899,15.23999882,Bassian,97,1,148.024307,Temperate Australasia,Australia,Maria Island Reserve,5.1,42.62899,-43,16.37666671,1.045340506,15.05000051,1.398055573,23.90166696,0.233940711,-0.798571269,1.098016222,2.325785856,12.41349431,2.437692137,0.020516861,NA,NA,NA,NA,NA,NA,2.45954764,High,Kelp,6,96
MIR1,912340037,2012-01-14,-42.59278,14.50999928,Bassian,103,1,147.9305,Temperate Australasia,Australia,Maria Island Reserve,7,42.59278,-43,16.46108927,1.736097828,14.34589349,1.768026996,23.63403602,-0.077950961,0.512682775,0.352804492,2.325785856,12.41349431,2.437692137,0.085734738,2,34,4,67,28.57142857,14.28571429,2.45954764,High,Kelp,14,171
MIR1,912340040,2012-01-14,-42.59278,14.50999928,Bassian,185,1,147.9305,Temperate Australasia,Australia,Maria Island Reserve,8,42.59278,-43,16.13883338,1.21214034,14.84288956,1.863668477,23.56027816,-0.163906869,-0.481937698,0.878814451,2.325785856,12.41349431,2.437692137,0.056968381,NA,NA,NA,NA,NA,NA,2.45954764,High,Kelp,9,73
MURC1,912349442,2015-09-15,37.409129,21.54000092,Alboran Sea,4,2,-1.54442,Temperate Northern Atlantic,Spain,Murcia,7.4,37.409129,37,17.19908323,0.909685376,18.91483457,1.944002033,26.65650052,-1.091643955,-0.626874428,-1.727550618,2.634356832,18.65462123,3.436622742,0.076715537,4,61,4,26,22.22222222,22.22222222,3.021093849,Medium,Kelp,18,4045
MURC4,912349449,2015-09-17,37.73615,21.68000031,Western Mediterranean,480,2,-0.693088,Temperate Northern Atlantic,Spain,Murcia,9.5,37.73615,38,17.03578558,0.988396895,18.88300115,2.335832685,26.47728616,-0.573240368,-0.092733455,-0.926393704,2.370413835,18.60952048,2.901612256,0.177323132,6,143,8,51,38.0952381,28.57142857,3.188850624,Medium,Barren,21,5174
MURC5,912349450,2015-09-17,37.634801,21.68000031,Western Mediterranean,102,2,-0.689139,Temperate Northern Atlantic,Spain,Murcia,6.6,37.634801,38,17.10814571,1.234118573,19.13662596,2.060431044,26.67645869,-0.01455583,0.859037923,-0.251187923,2.370413835,18.60952048,2.901612256,0.102089038,7,28,7,41,29.16666667,29.16666667,3.188850624,Medium,Kelp,24,792
NI1,2001803,2009-02-01,-29.07193,24.02000046,Lord Howe and Norfolk Islands,273,4,167.96139,Central Indo-Pacific,Australia,Norfolk Island,10,29.07193,-29,21.45340007,1.012120829,10.26760015,1.672750858,26.58720014,-2.201276676,1.050615714,-2.78632219,1.453680508,12.10226635,1.988668776,0.274786971,3,149,15,853,60,12,1.878438335,Medium,Barren,25,1392
NI1,2001804,2009-02-01,-29.07193,24.02000046,Lord Howe and Norfolk Islands,330,3,167.96139,Central Indo-Pacific,Australia,Norfolk Island,11,29.07193,-29,21.35248625,0.823298812,10.62858347,1.829886859,26.66677799,-2.035329738,-0.327495164,-2.009431599,1.453680508,12.10226635,1.988668776,0.254715785,NA,NA,NA,NA,NA,NA,1.878438335,Medium,Barren,18,491
NI1,912342389,2013-01-09,-29.07193,23.56999969,Lord Howe and Norfolk Islands,205,3,167.96139,Central Indo-Pacific,Australia,Norfolk Island,11,29.07193,-29,21.50627077,1.020023288,11.46012513,2.507478384,27.23633333,-0.847612658,1.108291533,-0.219828422,1.453680508,12.10226635,1.988668776,0.205253148,4,10,13,871,54.16666667,16.66666667,1.878438335,Medium,Barren,24,1195
NI1,912342393,2013-01-09,-29.07193,23.56999969,Lord Howe and Norfolk Islands,203,3,167.96139,Central Indo-Pacific,Australia,Norfolk Island,10.5,29.07193,-29,21.76871736,1.180909702,11.64195645,2.250941958,27.58969558,-0.110731887,2.282515396,0.171500028,1.453680508,12.10226635,1.988668776,0.307782197,7,100,9,1325,39.13043478,30.43478261,1.878438335,Medium,Barren,23,2183
NI1,912342397,2013-01-09,-29.07193,23.56999969,Lord Howe and Norfolk Islands,267,3,167.96139,Central Indo-Pacific,Australia,Norfolk Island,10,29.07193,-29,21.49576191,1.251648617,11.62861909,2.614124423,27.31007145,-0.693843538,2.79880089,0.142796007,1.453680508,12.10226635,1.988668776,0.307929705,4,42,12,259,57.14285714,19.04761905,1.878438335,Medium,Barren,21,399
NI2,2001813,2009-02-01,-29.05856,24.02000046,Lord Howe and Norfolk Islands,69,4,167.95106,Central Indo-Pacific,Australia,Norfolk Island,6,29.05856,-29,21.25500007,1.013126085,10.77533356,2.240302972,26.64266684,-2.085609695,1.057952539,-1.693603256,1.453680508,12.10226635,1.988668776,0.247453418,1,7,10,89,66.66666667,6.666666667,1.878438335,Medium,Kelp,15,151
NI2,2001814,2009-02-01,-29.05856,24.02000046,Lord Howe and Norfolk Islands,92,5,167.95106,Central Indo-Pacific,Australia,Norfolk Island,6.5,29.05856,-29,21.28333334,0.941687822,10.4055557,2.058295639,26.48611119,-2.412081616,0.536562878,-2.489421039,1.453680508,12.10226635,1.988668776,0.232887285,2,5,12,145,66.66666667,11.11111111,1.878438335,Medium,Kelp,18,198
NI2,912342394,2013-01-10,-29.05856,23.56999969,Lord Howe and Norfolk Islands,71,3,167.95106,Central Indo-Pacific,Australia,Norfolk Island,6.5,29.05856,-29,21.33490003,1.011872935,10.58806681,1.631898566,26.62893344,-2.114248528,1.048806469,-2.096629559,1.453680508,12.10226635,1.988668776,0.255006445,2,15,9,200,60,13.33333333,1.878438335,Medium,Kelp,15,232
NI2,912342399,2013-01-10,-29.05856,23.56999969,Lord Howe and Norfolk Islands,66,3,167.95106,Central Indo-Pacific,Australia,Norfolk Island,6,29.05856,-29,20.98611106,0.873612327,11.06555568,2.49725401,26.5188889,-2.34372891,0.039716261,-1.069001441,1.453680508,12.10226635,1.988668776,0.104202268,NA,NA,NA,NA,NA,NA,1.878438335,Medium,Kelp,9,103
NI3,2001816,2009-02-02,-28.9996,24.26000023,Lord Howe and Norfolk Islands,121,3,167.91903,Central Indo-Pacific,Australia,Norfolk Island,8.5,28.9996,-29,21.20818767,0.959824626,10.69443773,1.987910336,26.55540653,-2.2675772,0.668933707,-1.867703287,1.453680508,12.10226635,1.988668776,0.209196225,NA,NA,NA,NA,NA,NA,1.878438335,Medium,Kelp,16,486
NI4,2001818,2009-02-02,-28.99774,24.26000023,Lord Howe and Norfolk Islands,331,2,167.92,Central Indo-Pacific,Australia,Norfolk Island,7,28.99774,-29,21.40424999,0.99406587,10.72600012,2.004222816,26.76725005,-1.825811232,0.918842228,-1.799776265,1.453680508,12.10226635,1.988668776,0.238489465,2,6,8,69,50,12.5,1.878438335,Medium,Barren,16,268
NI4,2001819,2009-02-02,-28.99774,24.26000023,Lord Howe and Norfolk Islands,290,3,167.92,Central Indo-Pacific,Australia,Norfolk Island,7.5,28.99774,-29,21.34017116,1.071782406,10.79086876,1.835499754,26.73560554,-1.891800821,1.486053643,-1.660169155,1.453680508,12.10226635,1.988668776,0.268336253,3,36,10,160,52.63157895,15.78947368,1.878438335,Medium,Barren,19,525
NI4,2001820,2009-02-02,-28.99774,24.26000023,Lord Howe and Norfolk Islands,453,3,167.92,Central Indo-Pacific,Australia,Norfolk Island,10,28.99774,-29,21.34862509,0.742792644,10.59600013,2.036264476,26.64662515,-2.077355274,-0.915066617,-2.079555876,1.453680508,12.10226635,1.988668776,0.206998553,1,8,9,127,56.25,6.25,1.878438335,Medium,Barren,16,551
NI5,2001822,2009-02-03,-28.9995,24.26000023,Lord Howe and Norfolk Islands,15,3,167.93832,Central Indo-Pacific,Australia,Norfolk Island,10.5,28.9995,-29,21.63023968,1.039569511,10.53522927,2.165135744,26.89785431,-1.553456822,1.250948961,-2.210343934,1.453680508,12.10226635,1.988668776,0.250137141,2,644,11,194,45.83333333,8.333333333,1.878438335,Medium,Kelp,24,984
NI6,2001824,2009-02-03,-29.01054,24.02000046,Lord Howe and Norfolk Islands,520,2,167.91784,Central Indo-Pacific,Australia,Norfolk Island,7.5,29.01054,-29,21.10922623,1.059495585,10.92969064,2.069340693,26.57407155,-2.228654261,1.396378709,-1.361403512,1.453680508,12.10226635,1.988668776,0.290118811,2,13,14,254,66.66666667,9.523809524,1.878438335,Medium,Barren,21,330
NI6,2001825,2009-02-03,-29.01054,24.02000046,Lord Howe and Norfolk Islands,423,3,167.91784,Central Indo-Pacific,Australia,Norfolk Island,8,29.01054,-29,21.27097724,1.057417335,10.80740919,2.078545269,26.67468183,-2.018847533,1.381210673,-1.62457165,1.453680508,12.10226635,1.988668776,0.243168098,2,10,14,156,63.63636364,9.090909091,1.878438335,Medium,Barren,22,221
NI6,2001826,2009-02-03,-29.01054,24.02000046,Lord Howe and Norfolk Islands,582,2,167.91784,Central Indo-Pacific,Australia,Norfolk Island,8.5,29.01054,-29,21.21957153,1.281658008,10.82609551,2.101902213,26.63261928,-2.106562295,3.017823379,-1.584355884,1.453680508,12.10226635,1.988668776,0.279079342,2,14,11,366,52.38095238,9.523809524,1.878438335,Medium,Barren,21,524
NI7,912342395,2013-01-10,-29.11731,23.56999969,Lord Howe and Norfolk Islands,204,3,167.94171,Central Indo-Pacific,Australia,Norfolk Island,14,29.11731,-29,21.13263159,0.935778024,11.01647403,2.24351562,26.6408686,-2.089359636,0.493430428,-1.174632567,1.453680508,12.10226635,1.988668776,0.196192295,1,920,13,1424,68.42105263,5.263157895,1.878438335,Medium,Barren,19,3490
NI7,912342396,2013-01-10,-29.11731,23.56999969,Lord Howe and Norfolk Islands,207,3,167.94171,Central Indo-Pacific,Australia,Norfolk Island,12,29.11731,-29,21.56955257,1.41299274,11.37115787,2.333315004,27.25513151,-0.808412053,3.976365318,-0.411299399,1.453680508,12.10226635,1.988668776,0.218644402,4,43,11,1686,57.89473684,21.05263158,1.878438335,Medium,Barren,19,2870
NI8,912342391,2013-01-10,-29.11641,23.56999969,Lord Howe and Norfolk Islands,397,3,167.96309,Central Indo-Pacific,Australia,Norfolk Island,12,29.11641,-29,21.49154177,0.891271888,10.38291684,1.797062344,26.68300018,-2.001500927,0.168603951,-2.538143277,1.453680508,12.10226635,1.988668776,0.363707093,3,282,13,696,54.16666667,12.5,1.878438335,Medium,Barren,24,1360
NI8,912342392,2013-01-10,-29.11641,23.56999969,Lord Howe and Norfolk Islands,368,3,167.96309,Central Indo-Pacific,Australia,Norfolk Island,11,29.11641,-29,21.52662512,1.09784151,10.58815026,1.733938822,26.82070025,-1.71434935,1.6762451,-2.096449972,1.453680508,12.10226635,1.988668776,0.266132082,4,333,11,659,55,20,1.878438335,Medium,Barren,20,1369
NSG1,912349881,2017-03-01,-32.9923,25.67000008,South Australian Gulfs,138,1,137.721767,Temperate Australasia,Australia,SA (other),5.1,32.9923,-33,19.01549995,0.707814001,13.30900026,1.415628009,25.67000008,3.753317443,-0.648447537,0.182684786,1.474437467,12.49951486,2.172011519,NA,1,53,NA,NA,NA,50,1.97625316,Medium,Barren,2,100
NSG11,912349906,2017-03-01,-32.99655,25.67000008,South Australian Gulfs,251,1,137.750633,Temperate Australasia,Australia,SA (other),5.3,32.99655,-33,18.57554985,0.633129213,13.90410035,1.454297918,25.52760002,3.195377693,-0.94009964,1.395325026,1.474437467,12.49951486,2.172011519,0.081683853,2,19,1,2,20,40,1.97625316,Medium,Barren,5,143
NSG11,912349907,2017-03-01,-32.99655,25.67000008,South Australian Gulfs,154,1,137.750633,Temperate Australasia,Australia,SA (other),5.2,32.99655,-33,19.08400005,0.70540363,13.20200026,1.367997182,25.68500019,3.812089574,-0.657860294,-0.035349959,1.474437467,12.49951486,2.172011519,0.068541327,2,56,NA,NA,NA,50,1.97625316,Medium,Barren,4,200
NSW1,2001413,2008-12-08,-37.26334,16.02000046,Cape Howe,141,1,150.0478,Temperate Australasia,Australia,Eden,7.5,37.26334,-37,18.39681233,1.677393417,12.68525094,1.569426325,24.7394378,-1.174989222,1.320985771,0.266203288,2.388229971,12.58664383,2.152958711,0.091816054,NA,NA,NA,NA,NA,NA,2.146705476,High,Kelp,16,104
NSW1,2001414,2008-12-08,-37.26334,16.02000046,Cape Howe,785,1,150.0478,Temperate Australasia,Australia,Eden,10,37.26334,-37,19.15625909,1.273943945,12.56144511,1.293144951,25.43698165,0.027747427,0.385366249,-0.010693102,2.388229971,12.58664383,2.152958711,0.237622535,8,97,6,624,22.22222222,29.62962963,2.146705476,High,Barren,27,874
NSW1,2001415,2008-12-08,-37.26334,16.02000046,Cape Howe,377,1,150.0478,Temperate Australasia,Australia,Eden,13,37.26334,-37,18.94755751,1.370639069,12.52342386,1.355104283,25.20926944,-0.364884265,0.609607081,-0.095729045,2.388229971,12.58664383,2.152958711,0.234907184,5,311,8,380,30.76923077,19.23076923,2.146705476,High,Barren,26,887
NSW10,2001437,2008-12-11,-37.01646,16.02000046,Cape Howe,280,1,149.94249,Temperate Australasia,Australia,Eden,8.5,37.01646,-37,18.77232481,1.590988326,12.56945081,1.529401779,25.05705021,-0.627347537,1.120608041,0.007211949,2.388229971,12.58664383,2.152958711,0.240322089,5,184,6,7,30,25,2.146705476,High,Barren,20,352
NSW10,2001438,2008-12-11,-37.01646,16.02000046,Cape Howe,314,1,149.94249,Temperate Australasia,Australia,Eden,8.9,37.01646,-37,19.29234982,1.18362609,12.70543392,1.678315164,25.64506678,0.386537222,0.175914622,0.311343266,2.388229971,12.58664383,2.152958711,0.114184325,5,456,2,3,13.33333333,33.33333333,2.146705476,High,Barren,15,521
NSW10,2001441,2008-12-11,-37.01646,16.02000046,Cape Howe,269,1,149.94249,Temperate Australasia,Australia,Eden,11,37.01646,-37,19.34760692,0.866125035,12.2835723,0.9828227,25.48939307,0.118117562,-0.560386221,-0.632166076,2.388229971,12.58664383,2.152958711,0.160112094,7,565,4,100,14.28571429,25,2.146705476,High,Barren,28,1341
NSW11,2001233,2008-12-11,-37.01597,16.02000046,Cape Howe,364,1,149.94556,Temperate Australasia,Australia,Eden,7,37.01597,-37,19.38368313,1.023443486,12.58743385,1.464257299,25.67740006,0.442287723,-0.195556856,0.047431695,2.388229971,12.58664383,2.152958711,0.089778928,4,431,2,2,13.33333333,26.66666667,2.146705476,High,Barren,15,892
NSW12,912344769,2015-04-11,-34.598159,21.43000031,Cape Howe,342,1,150.901159,Temperate Australasia,Australia,New South Wales (Other),7,34.598159,-35,19.79179985,0.979371388,12.29200066,1.037390382,25.93780018,0.891281381,-0.297762258,-0.613315729,2.388229971,12.58664383,2.152958711,0.24711928,12,299,2,5,10,60,2.146705476,High,Barren,20,554
NSW12,912344770,2015-04-11,-34.598159,21.43000031,Cape Howe,30,1,150.901159,Temperate Australasia,Australia,New South Wales (Other),6,34.598159,-35,19.72611829,0.976170372,12.35892181,1.480768625,25.90557919,0.835724504,-0.305185574,-0.463644072,2.388229971,12.58664383,2.152958711,0.131647169,9,150,2,26,10.52631579,47.36842105,2.146705476,High,Kelp,19,359
NSW12,912346930,2017-01-29,-34.598159,22.63000107,Cape Howe,450,1,150.901159,Temperate Australasia,Australia,New South Wales (Other),6,34.598159,-35,19.68061643,0.894800782,12.33323413,1.184060143,25.8472335,0.735122216,-0.493885726,-0.521095524,2.388229971,12.58664383,2.152958711,0.223159984,7,425,1,1,6.666666667,46.66666667,2.146705476,High,Barren,15,517
NSW12,912350729,2018-05-02,-34.598159,19.64999962,Cape Howe,91,1,150.901159,Temperate Australasia,Australia,New South Wales (Other),5,34.598159,-35,19.77644545,1.053360811,12.34393566,1.162529205,25.94841328,0.909580965,-0.126177082,-0.497161156,2.388229971,12.58664383,2.152958711,0.175956453,12,299,3,31,13.04347826,52.17391304,2.146705476,High,Kelp,23,513
NSW12,912350730,2018-05-02,-34.598159,19.64999962,Cape Howe,250,1,150.901159,Temperate Australasia,Australia,New South Wales (Other),6,34.598159,-35,20.51324986,1.51244689,12.45029354,1.018510139,26.73839663,2.271705984,0.938466518,-0.259287752,2.388229971,12.58664383,2.152958711,0.251345163,19,491,2,4,6.896551724,65.51724138,2.146705476,High,Barren,29,586
NSW13,2001060,2010-03-13,-33.4465,22.77000046,Manning-Hawkesbury,6,1,151.44971,Temperate Australasia,Australia,New South Wales (Other),9,33.4465,-33,19.87817475,1.135965035,12.49930072,1.593696818,26.12782511,-0.00382245,0.511369394,0.92963358,2.063414453,12.25175514,2.155228719,0.267486441,7,18,14,119,35,17.5,1.955187766,High,Kelp,40,1150
NSW13,2001061,2010-06-20,-33.4465,17.39999962,Manning-Hawkesbury,36,1,151.44971,Temperate Australasia,Australia,New South Wales (Other),4.2,33.4465,-33,20.03684244,1.272363457,12.57498219,1.476597432,26.32433353,0.558316008,1.018273077,1.212673369,2.063414453,12.25175514,2.155228719,0.193662051,5,134,8,76,29.62962963,18.51851852,1.955187766,High,Kelp,27,3020
NSW13,2001372,2008-05-31,-33.4465,18.32999992,Manning-Hawkesbury,282,1,151.44971,Temperate Australasia,Australia,New South Wales (Other),6.5,33.4465,-33,19.63924976,0.753375103,12.19453781,0.945680315,25.73651866,-1.123206574,-0.910467034,-0.210143892,2.063414453,12.25175514,2.155228719,0.162862328,2,76,10,49,37.03703704,7.407407407,1.955187766,High,Barren,27,1277
NSW13,912350439,2018-05-22,-33.4465,19.48999977,Manning-Hawkesbury,400,1,151.44971,Temperate Australasia,Australia,New South Wales (Other),5,33.4465,-33,20.70005124,1.498680889,12.65572115,1.36489039,27.02791182,2.570995229,1.859346878,1.514627584,2.063414453,12.25175514,2.155228719,0.258276566,14,33,7,19,20.58823529,41.17647059,1.955187766,High,Barren,34,621
NSW16,2001890,2009-09-26,-33.088501,16.81999969,Manning-Hawkesbury,44,1,151.66617,Temperate Australasia,Australia,New South Wales (Other),6,33.088501,-33,19.48351768,0.906249405,12.28382202,1.173062661,25.62542869,-1.440994218,-0.342333288,0.123768552,2.063414453,12.25175514,2.155228719,0.177251636,1,1,7,28,50,7.142857143,1.955187766,High,Kelp,14,137
NSW19,2001148,2009-01-17,-35.504743,18.69000053,Cape Howe,0,0,150.39611,Temperate Australasia,Australia,New South Wales (Other),6,35.504743,-36,19.48997599,0.741473571,12.1980009,0.99523709,25.58897644,0.289823712,-0.849459206,-0.823549728,2.388229971,12.58664383,2.152958711,0.141550937,7,45,3,9,14.28571429,33.33333333,2.146705476,High,Kelp,21,357
NSW19,912343054,2013-03-26,-35.504743,19.45000076,Cape Howe,0,0,150.39611,Temperate Australasia,Australia,New South Wales (Other),7,35.504743,-36,19.14261653,0.79904519,12.55623443,1.151381175,25.42073375,-0.000267936,-0.715947738,-0.022346974,2.388229971,12.58664383,2.152958711,0.078942315,NA,NA,NA,NA,NA,NA,2.146705476,High,Kelp,15,60
NSW2,2001417,2008-12-08,-37.21887,16.02000046,Cape Howe,338,1,150.02433,Temperate Australasia,Australia,Eden,6,37.21887,-37,19.37261518,1.020106937,12.15915435,1.119829748,25.45219236,0.053974416,-0.203294479,-0.910431491,2.388229971,12.58664383,2.152958711,0.086345756,3,237,1,3,7.692307692,23.07692308,2.146705476,High,Barren,13,320
NSW2,2001418,2008-12-08,-37.21887,16.02000046,Cape Howe,600,1,150.02433,Temperate Australasia,Australia,Eden,6.1,37.21887,-37,18.85403322,1.598350234,12.47440079,1.451743136,25.09123361,-0.568406969,1.137680673,-0.205370998,2.388229971,12.58664383,2.152958711,0.125478915,3,86,3,16,20,20,2.146705476,High,Barren,15,193
